;DATE;T_Q_Moyenne;Anomalies;Month;Day
2577;2017-01-21 00:00:00;-1,187737584;1;1;21
2578;2017-01-22 00:00:00;-0,674069941;1;1;22
2579;2017-01-23 00:00:00;-0,569601715;1;1;23
2580;2017-01-24 00:00:00;-1,525727868;1;1;24
2581;2017-01-25 00:00:00;-2,653376341;1;1;25
2582;2017-01-26 00:00:00;-0,938505888;1;1;26
2583;2017-01-27 00:00:00;4,242418289;1;1;27
2584;2017-01-28 00:00:00;4,889445782;1;1;28
2585;2017-01-29 00:00:00;4,762676716;1;1;29
2586;2017-01-30 00:00:00;6,834310532;1;1;30
2587;2017-01-31 00:00:00;7,912535191;1;1;31
2588;2017-02-01 00:00:00;8,040638924;1;2;1
2589;2017-02-02 00:00:00;8,792740822;1;2;2
2590;2017-02-03 00:00:00;6,436747074;1;2;3
2591;2017-02-04 00:00:00;5,873756409;1;2;4
2592;2017-02-05 00:00:00;5,207915306;1;2;5
2593;2017-02-06 00:00:00;4,563151836;1;2;6
2594;2017-02-07 00:00:00;5,477850437;1;2;7
2595;2017-02-08 00:00:00;3,733178377;1;2;8
2596;2017-02-09 00:00:00;1,962090611;1;2;9
2597;2017-02-10 00:00:00;1,952982306;1;2;10
2598;2017-02-11 00:00:00;2,232622385;1;2;11
2599;2017-02-12 00:00:00;5,442003727;1;2;12
2600;2017-02-13 00:00:00;7,611857891;1;2;13
2601;2017-02-14 00:00:00;7,741316319;1;2;14
2602;2017-02-15 00:00:00;8,250636101;1;2;15
2603;2017-02-16 00:00:00;7,2900424;1;2;16
2604;2017-02-17 00:00:00;6,255003929;1;2;17
2605;2017-02-18 00:00:00;5,002133369;1;2;18
2606;2017-02-19 00:00:00;4,905711651;1;2;19
2607;2017-02-20 00:00:00;6,816589355;1;2;20
2608;2017-02-21 00:00:00;8,678285599;1;2;21
2609;2017-02-22 00:00:00;8,446764946;1;2;22
2610;2017-02-23 00:00:00;8,295875549;1;2;23
2611;2017-02-24 00:00:00;4,725596428;1;2;24
2612;2017-02-25 00:00:00;4,125909805;1;2;25
2613;2017-02-26 00:00:00;7,19584465;1;2;26
2614;2017-02-27 00:00:00;8,006661415;1;2;27
2615;2017-02-28 00:00:00;5,17293787;1;2;28
2616;2017-03-01 00:00:00;6,528730392;1;3;1
2617;2017-03-02 00:00:00;7,199838161;1;3;2
2618;2017-03-03 00:00:00;8,951971054;1;3;3
2619;2017-03-04 00:00:00;6,362717152;1;3;4
2620;2017-03-05 00:00:00;5,694338799;1;3;5
2621;2017-03-06 00:00:00;6,42990303;1;3;6
2622;2017-03-07 00:00:00;5,329973698;1;3;7
2623;2017-03-08 00:00:00;8,041750908;1;3;8
2624;2017-03-09 00:00:00;10,11457729;1;3;9
2625;2017-03-10 00:00:00;9,484623909;1;3;10
2626;2017-03-11 00:00:00;9,778133392;1;3;11
2627;2017-03-12 00:00:00;9,081682205;1;3;12
2628;2017-03-13 00:00:00;8,777627945;1;3;13
2629;2017-03-14 00:00:00;8,27684021;1;3;14
2630;2017-03-15 00:00:00;9,092195511;1;3;15
2631;2017-03-16 00:00:00;10,32878017;1;3;16
2632;2017-03-17 00:00:00;9,466296196;1;3;17
2633;2017-03-18 00:00:00;8,903972626;1;3;18
2634;2017-03-19 00:00:00;10,08238983;1;3;19
2635;2017-03-20 00:00:00;9,74327755;1;3;20
2636;2017-03-21 00:00:00;7,588314056;1;3;21
2637;2017-03-22 00:00:00;6,237757683;1;3;22
2638;2017-03-23 00:00:00;6,885452747;1;3;23
2639;2017-03-24 00:00:00;7,594491005;1;3;24
2640;2017-03-25 00:00:00;9,041215897;1;3;25
2641;2017-03-26 00:00:00;9,029427528;1;3;26
2642;2017-03-27 00:00:00;10,0449152;1;3;27
2643;2017-03-28 00:00:00;10,66366768;1;3;28
2644;2017-03-29 00:00:00;11,72694111;1;3;29
2645;2017-03-30 00:00:00;13,5204916;1;3;30
2646;2017-03-31 00:00:00;12,43129826;1;3;31
2647;2017-04-01 00:00:00;8,884108543;1;4;1
2648;2017-04-02 00:00:00;8,964011192;1;4;2
2649;2017-04-03 00:00:00;10,55760193;1;4;3
2650;2017-04-04 00:00:00;10,25070763;1;4;4
2651;2017-04-05 00:00:00;9,529084206;1;4;5
2652;2017-04-06 00:00:00;8,153811455;1;4;6
2653;2017-04-07 00:00:00;9,785917282;1;4;7
2654;2017-04-08 00:00:00;12,60520649;1;4;8
2655;2017-04-09 00:00:00;14,15943146;1;4;9
2656;2017-04-10 00:00:00;12,36051369;1;4;10
2657;2017-04-11 00:00:00;9,875909805;1;4;11
2658;2017-04-12 00:00:00;10,60113239;1;4;12
2659;2017-04-13 00:00:00;11,01713467;1;4;13
2660;2017-04-14 00:00:00;10,8130312;1;4;14
2661;2017-04-15 00:00:00;9,882097244;1;4;15
2662;2017-04-16 00:00:00;9,428467751;1;4;16
2663;2017-04-17 00:00:00;8,942479134;1;4;17
2664;2017-04-18 00:00:00;6,774706841;1;4;18
2665;2017-04-19 00:00:00;5,156985283;1;4;19
2666;2017-04-20 00:00:00;5,447866917;1;4;20
2667;2017-04-21 00:00:00;8,482035637;1;4;21
2668;2017-04-22 00:00:00;10,30174828;1;4;22
2669;2017-04-23 00:00:00;9,904690742;1;4;23
2670;2017-04-24 00:00:00;10,92610168;1;4;24
2671;2017-04-25 00:00:00;7,851516724;1;4;25
2672;2017-04-26 00:00:00;4,924262047;1;4;26
2673;2017-04-27 00:00:00;4,518166065;1;4;27
2674;2017-04-28 00:00:00;5,838232994;1;4;28
2675;2017-04-29 00:00:00;8,859320641;1;4;29
2676;2017-04-30 00:00:00;9,856672287;1;4;30
2677;2017-05-01 00:00:00;7,892863274;1;5;1
2678;2017-05-02 00:00:00;8,889233589;1;5;2
2679;2017-05-03 00:00:00;9,190537453;1;5;3
2680;2017-05-04 00:00:00;10,05276012;1;5;4
2681;2017-05-05 00:00:00;12,31489086;1;5;5
2682;2017-05-06 00:00:00;11,4514761;1;5;6
2683;2017-05-07 00:00:00;10,96590233;1;5;7
2684;2017-05-08 00:00:00;9,90760231;1;5;8
2685;2017-05-09 00:00:00;10,66789246;1;5;9
2686;2017-05-10 00:00:00;12,80433655;1;5;10
2687;2017-05-11 00:00:00;13,21032143;1;5;11
2688;2017-05-12 00:00:00;13,83948708;1;5;12
2689;2017-05-13 00:00:00;13,72888088;1;5;13
2690;2017-05-14 00:00:00;14,26548767;1;5;14
2691;2017-05-15 00:00:00;16,26646805;1;5;15
2692;2017-05-16 00:00:00;18,68162155;1;5;16
2693;2017-05-17 00:00:00;18,60899734;1;5;17
2694;2017-05-18 00:00:00;14,16662025;1;5;18
2695;2017-05-19 00:00:00;10,0952692;1;5;19
2696;2017-05-20 00:00:00;11,1137886;1;5;20
2697;2017-05-21 00:00:00;14,30655098;1;5;21
2698;2017-05-22 00:00:00;16,95199013;1;5;22
2699;2017-05-23 00:00:00;16,90629768;1;5;23
2700;2017-05-24 00:00:00;18,03433037;1;5;24
2701;2017-05-25 00:00:00;19,56745911;1;5;25
2702;2017-05-26 00:00:00;20,44902992;1;5;26
2703;2017-05-27 00:00:00;20,92316055;1;5;27
2704;2017-05-28 00:00:00;21,78053856;1;5;28
2705;2017-05-29 00:00:00;20,21436501;1;5;29
2706;2017-05-30 00:00:00;17,89035606;1;5;30
2707;2017-05-31 00:00:00;17,54954529;1;5;31
2708;2017-06-01 00:00:00;18,88967896;1;6;1
2709;2017-06-02 00:00:00;19,37023926;1;6;2
2710;2017-06-03 00:00:00;16,23663521;1;6;3
2711;2017-06-04 00:00:00;14,52402973;1;6;4
2712;2017-06-05 00:00:00;15,41772079;1;6;5
2713;2017-06-06 00:00:00;13,27072334;1;6;6
2714;2017-06-07 00:00:00;13,49948502;1;6;7
2715;2017-06-08 00:00:00;17,83686829;1;6;8
2716;2017-06-09 00:00:00;17,40671349;1;6;9
2717;2017-06-10 00:00:00;19,63335991;1;6;10
2718;2017-06-11 00:00:00;21,41209984;1;6;11
2719;2017-06-12 00:00:00;19,08324051;1;6;12
2720;2017-06-13 00:00:00;19,8678627;1;6;13
2721;2017-06-14 00:00:00;21,62528229;1;6;14
2722;2017-06-15 00:00:00;21,24026489;1;6;15
2723;2017-06-16 00:00:00;18,98396683;1;6;16
2724;2017-06-17 00:00:00;19,92377663;1;6;17
2725;2017-06-18 00:00:00;22,15986633;1;6;18
2726;2017-06-19 00:00:00;24,13684845;1;6;19
2727;2017-06-20 00:00:00;24,75039482;1;6;20
2728;2017-06-21 00:00:00;25,02988243;1;6;21
2729;2017-06-22 00:00:00;24,21604347;1;6;22
2730;2017-06-23 00:00:00;20,81835938;1;6;23
2731;2017-06-24 00:00:00;20,05408478;1;6;24
2732;2017-06-25 00:00:00;19,91723633;1;6;25
2733;2017-06-26 00:00:00;20,15818787;1;6;26
2734;2017-06-27 00:00:00;19,43822289;1;6;27
2735;2017-06-28 00:00:00;16,6427002;1;6;28
2736;2017-06-29 00:00:00;14,66652775;1;6;29
2737;2017-06-30 00:00:00;14,00230503;1;6;30
2738;2017-07-01 00:00:00;14,09933186;1;7;1
2739;2017-07-02 00:00:00;15,50194168;1;7;2
2740;2017-07-03 00:00:00;17,8859787;1;7;3
2741;2017-07-04 00:00:00;20,52281761;1;7;4
2742;2017-07-05 00:00:00;22,92936707;1;7;5
2743;2017-07-06 00:00:00;23,25428772;1;7;6
2744;2017-07-07 00:00:00;24,07101631;1;7;7
2745;2017-07-08 00:00:00;23,05559158;1;7;8
2746;2017-07-09 00:00:00;20,43008614;1;7;9
2747;2017-07-10 00:00:00;18,42976189;1;7;10
2748;2017-07-11 00:00:00;18,55486298;1;7;11
2749;2017-07-12 00:00:00;18,71731758;1;7;12
2750;2017-07-13 00:00:00;18,84216499;1;7;13
2751;2017-07-14 00:00:00;18,20926857;1;7;14
2752;2017-07-15 00:00:00;18,3594017;1;7;15
2753;2017-07-16 00:00:00;20,73357201;1;7;16
2754;2017-07-17 00:00:00;22,46064568;1;7;17
2755;2017-07-18 00:00:00;24,06575966;1;7;18
2756;2017-07-19 00:00:00;22,29809952;1;7;19
2757;2017-07-20 00:00:00;18,71658897;1;7;20
2758;2017-07-21 00:00:00;18,10712814;1;7;21
2759;2017-07-22 00:00:00;18,29231644;1;7;22
2760;2017-07-23 00:00:00;17,40671349;1;7;23
2761;2017-07-24 00:00:00;16,26174736;1;7;24
2762;2017-07-25 00:00:00;16,25694466;1;7;25
2763;2017-07-26 00:00:00;16,97838783;1;7;26
2764;2017-07-27 00:00:00;18,3294487;1;7;27
2765;2017-07-28 00:00:00;18,77479744;1;7;28
2766;2017-07-29 00:00:00;21,03510857;1;7;29
2767;2017-07-30 00:00:00;20,53322983;1;7;30
2768;2017-07-31 00:00:00;20,40716743;1;7;31
2769;2017-08-01 00:00:00;20,63444328;1;8;1
2770;2017-08-02 00:00:00;22,27044106;1;8;2
2771;2017-08-03 00:00:00;22,2692585;1;8;3
2772;2017-08-04 00:00:00;21,26219177;1;8;4
2773;2017-08-05 00:00:00;19,62286758;1;8;5
2774;2017-08-06 00:00:00;17,77761841;1;8;6
2775;2017-08-07 00:00:00;18,92938805;1;8;7
2776;2017-08-08 00:00:00;16,33215714;1;8;8
2777;2017-08-09 00:00:00;14,74240875;1;8;9
2778;2017-08-10 00:00:00;13,88694954;1;8;10
2779;2017-08-11 00:00:00;14,11355591;1;8;11
2780;2017-08-12 00:00:00;15,88066101;1;8;12
2781;2017-08-13 00:00:00;17,63003349;1;8;13
2782;2017-08-14 00:00:00;20,36747742;1;8;14
2783;2017-08-15 00:00:00;19,84123611;1;8;15
2784;2017-08-16 00:00:00;19,3913765;1;8;16
2785;2017-08-17 00:00:00;20,24994087;1;8;17
2786;2017-08-18 00:00:00;18,61532593;1;8;18
2787;2017-08-19 00:00:00;15,95835972;1;8;19
2788;2017-08-20 00:00:00;15,69545174;1;8;20
2789;2017-08-21 00:00:00;18,53275299;1;8;21
2790;2017-08-22 00:00:00;20,87996292;1;8;22
2791;2017-08-23 00:00:00;20,43076134;1;8;23
2792;2017-08-24 00:00:00;20,01631737;1;8;24
2793;2017-08-25 00:00:00;20,84874535;1;8;25
2794;2017-08-26 00:00:00;21,78683853;1;8;26
2795;2017-08-27 00:00:00;22,38192558;1;8;27
2796;2017-08-28 00:00:00;23,09706879;1;8;28
2797;2017-08-29 00:00:00;22,90716743;1;8;29
2798;2017-08-30 00:00:00;19,42564774;1;8;30
2799;2017-08-31 00:00:00;14,74505615;1;8;31
2800;2017-09-01 00:00:00;13,57420158;1;9;1
2801;2017-09-02 00:00:00;13,07999325;1;9;2
2802;2017-09-03 00:00:00;13,93166161;1;9;3
2803;2017-09-04 00:00:00;17,0150528;1;9;4
2804;2017-09-05 00:00:00;18,27078438;1;9;5
2805;2017-09-06 00:00:00;15,97541428;1;9;6
2806;2017-09-07 00:00:00;14,41144371;1;9;7
2807;2017-09-08 00:00:00;14,97766781;1;9;8
2808;2017-09-09 00:00:00;12,93117714;1;9;9
2809;2017-09-10 00:00:00;12,76951027;1;9;10
2810;2017-09-11 00:00:00;13,52747631;1;9;11
2811;2017-09-12 00:00:00;13,11605358;1;9;12
2812;2017-09-13 00:00:00;15,59763432;1;9;13
2813;2017-09-14 00:00:00;12,48932457;1;9;14
2814;2017-09-15 00:00:00;10,30020237;1;9;15
2815;2017-09-16 00:00:00;9,723675728;1;9;16
2816;2017-09-17 00:00:00;9,905236244;1;9;17
2817;2017-09-18 00:00:00;10,31520462;1;9;18
2818;2017-09-19 00:00:00;10,3174181;1;9;19
2819;2017-09-20 00:00:00;10,79318714;1;9;20
2820;2017-09-21 00:00:00;12,3758297;1;9;21
2821;2017-09-22 00:00:00;13,03725243;1;9;22
2822;2017-09-23 00:00:00;13,71994591;1;9;23
2823;2017-09-24 00:00:00;14,98351288;1;9;24
2824;2017-09-25 00:00:00;14,21884346;1;9;25
2825;2017-09-26 00:00:00;13,90522671;1;9;26
2826;2017-09-27 00:00:00;14,46052361;1;9;27
2827;2017-09-28 00:00:00;15,88280487;1;9;28
2828;2017-09-29 00:00:00;16,54445076;1;9;29
2829;2017-09-30 00:00:00;13,11545753;1;9;30
2830;2017-10-01 00:00:00;13,09224606;1;10;1
2831;2017-10-02 00:00:00;15,48189545;1;10;2
2832;2017-10-03 00:00:00;13,44073009;1;10;3
2833;2017-10-04 00:00:00;11,7558527;1;10;4
2834;2017-10-05 00:00:00;12,60544872;1;10;5
2835;2017-10-06 00:00:00;10,10260773;1;10;6
2836;2017-10-07 00:00:00;9,546209335;1;10;7
2837;2017-10-08 00:00:00;11,54886723;1;10;8
2838;2017-10-09 00:00:00;12,0574913;1;10;9
2839;2017-10-10 00:00:00;12,41518402;1;10;10
2840;2017-10-11 00:00:00;13,67079449;1;10;11
2841;2017-10-12 00:00:00;14,10467148;1;10;12
2842;2017-10-13 00:00:00;14,12665844;1;10;13
2843;2017-10-14 00:00:00;14,37603188;1;10;14
2844;2017-10-15 00:00:00;15,93119717;1;10;15
2845;2017-10-16 00:00:00;16,27470779;1;10;16
2846;2017-10-17 00:00:00;14,75499439;1;10;17
2847;2017-10-18 00:00:00;14,65373039;1;10;18
2848;2017-10-19 00:00:00;14,63908195;1;10;19
2849;2017-10-20 00:00:00;13,47866058;1;10;20
2850;2017-10-21 00:00:00;12,77214909;1;10;21
2851;2017-10-22 00:00:00;9,331924438;1;10;22
2852;2017-10-23 00:00:00;10,31032181;1;10;23
2853;2017-10-24 00:00:00;12,85413456;1;10;24
2854;2017-10-25 00:00:00;13,58904171;1;10;25
2855;2017-10-26 00:00:00;13,67572784;1;10;26
2856;2017-10-27 00:00:00;11,60601521;1;10;27
2857;2017-10-28 00:00:00;8,442549706;1;10;28
2858;2017-10-29 00:00:00;9,329357147;1;10;29
2859;2017-10-30 00:00:00;6,95169878;1;10;30
2860;2017-10-31 00:00:00;5,794177055;1;10;31
2861;2017-11-01 00:00:00;8,354185104;1;11;1
2862;2017-11-02 00:00:00;10,35938168;1;11;2
2863;2017-11-03 00:00:00;10,73454285;1;11;3
2864;2017-11-04 00:00:00;11,55280018;1;11;4
2865;2017-11-05 00:00:00;6,660169601;1;11;5
2866;2017-11-06 00:00:00;4,03905201;1;11;6
2867;2017-11-07 00:00:00;3,676041126;1;11;7
2868;2017-11-08 00:00:00;4,556874275;1;11;8
2869;2017-11-09 00:00:00;5,220420361;1;11;9
2870;2017-11-10 00:00:00;6,990577698;1;11;10
2871;2017-11-11 00:00:00;9,155995369;1;11;11
2872;2017-11-12 00:00:00;8,081490517;1;11;12
2873;2017-11-13 00:00:00;3,827860832;1;11;13
2874;2017-11-14 00:00:00;3,237070322;1;11;14
2875;2017-11-15 00:00:00;4,08904171;1;11;15
2876;2017-11-16 00:00:00;4,061544895;1;11;16
2877;2017-11-17 00:00:00;5,329033852;1;11;17
2878;2017-11-18 00:00:00;4,42043066;1;11;18
2879;2017-11-19 00:00:00;4,527739525;1;11;19
2880;2017-11-20 00:00:00;5,449999809;1;11;20
2881;2017-11-21 00:00:00;7,420097351;1;11;21
2882;2017-11-22 00:00:00;9,404336929;1;11;22
2883;2017-11-23 00:00:00;11,42589951;1;11;23
2884;2017-11-24 00:00:00;9,81844902;1;11;24
2885;2017-11-25 00:00:00;5,163748741;1;11;25
2886;2017-11-26 00:00:00;2,176961184;1;11;26
2887;2017-11-27 00:00:00;3,75031352;1;11;27
2888;2017-11-28 00:00:00;3,825040579;1;11;28
2889;2017-11-29 00:00:00;1,934502602;1;11;29
2890;2017-11-30 00:00:00;1,021653891;1;11;30
2891;2017-12-01 00:00:00;0,058410835;1;12;1
2892;2017-12-02 00:00:00;-0,721957147;1;12;2
2893;2017-12-03 00:00:00;-0,473989099;1;12;3
2894;2017-12-04 00:00:00;2,740184069;1;12;4
2895;2017-12-05 00:00:00;3,223665476;1;12;5
2896;2017-12-06 00:00:00;2,228063107;1;12;6
2897;2017-12-07 00:00:00;4,309523106;1;12;7
2898;2017-12-08 00:00:00;3,417448282;1;12;8
2899;2017-12-09 00:00:00;0,519450068;1;12;9
2900;2017-12-10 00:00:00;5,410038471;1;12;10
2901;2017-12-11 00:00:00;5,978497982;1;12;11
2902;2017-12-12 00:00:00;2,125566006;1;12;12
2903;2017-12-13 00:00:00;4,580792427;1;12;13
2904;2017-12-14 00:00:00;5,969682693;1;12;14
2905;2017-12-15 00:00:00;3,662111044;1;12;15
2906;2017-12-16 00:00:00;1,963060975;1;12;16
2907;2017-12-17 00:00:00;1,90913856;1;12;17
2908;2017-12-18 00:00:00;3,672442436;1;12;18
2909;2017-12-19 00:00:00;2,060533762;1;12;19
2910;2017-12-20 00:00:00;3,541558981;1;12;20
2911;2017-12-21 00:00:00;5,837110519;1;12;21
2912;2017-12-22 00:00:00;6,753750801;1;12;22
2913;2017-12-23 00:00:00;6,55428648;1;12;23
2914;2017-12-24 00:00:00;5,438061237;1;12;24
2915;2017-12-25 00:00:00;4,501021385;1;12;25
2916;2017-12-26 00:00:00;5,510149479;1;12;26
2917;2017-12-27 00:00:00;3,635513544;1;12;27
2918;2017-12-28 00:00:00;0,757662714;1;12;28
2919;2017-12-29 00:00:00;3,730287075;1;12;29
2920;2017-12-30 00:00:00;9,800050735;1;12;30
2921;2017-12-31 00:00:00;9,385231018;1;12;31
2922;2018-01-01 00:00:00;6,301809311;1;1;1
2923;2018-01-02 00:00:00;7,030054092;1;1;2
2924;2018-01-03 00:00:00;9,341316223;1;1;3
2925;2018-01-04 00:00:00;10,26412296;1;1;4
2926;2018-01-05 00:00:00;8,452729225;1;1;5
2927;2018-01-06 00:00:00;6,342782021;1;1;6
2928;2018-01-07 00:00:00;6,742843151;1;1;7
2929;2018-01-08 00:00:00;5,723392487;1;1;8
2930;2018-01-09 00:00:00;5,475444794;1;1;9
2931;2018-01-10 00:00:00;5,779053688;1;1;10
2932;2018-01-11 00:00:00;4,662120819;1;1;11
2933;2018-01-12 00:00:00;3,667357445;1;1;12
2934;2018-01-13 00:00:00;2,997674942;1;1;13
2935;2018-01-14 00:00:00;3,34342885;1;1;14
2936;2018-01-15 00:00:00;5,422563553;1;1;15
2937;2018-01-16 00:00:00;7,579913139;1;1;16
2938;2018-01-17 00:00:00;4,660331726;1;1;17
2939;2018-01-18 00:00:00;6,679650307;1;1;18
2940;2018-01-19 00:00:00;4,872947693;1;1;19
2941;2018-01-20 00:00:00;6,090234756;1;1;20
2942;2018-01-21 00:00:00;7,566669941;1;1;21
2943;2018-01-22 00:00:00;9,039628029;1;1;22
2944;2018-01-23 00:00:00;8,042245865;1;1;23
2945;2018-01-24 00:00:00;9,220794678;1;1;24
2946;2018-01-25 00:00:00;7,825111389;1;1;25
2947;2018-01-26 00:00:00;4,853123665;1;1;26
2948;2018-01-27 00:00:00;3,875738144;1;1;27
2949;2018-01-28 00:00:00;5,569955349;1;1;28
2950;2018-01-29 00:00:00;6,653002262;1;1;29
2951;2018-01-30 00:00:00;6,60629797;1;1;30
2952;2018-01-31 00:00:00;6,017306805;1;1;31
2953;2018-02-01 00:00:00;2,934502602;1;2;1
2954;2018-02-02 00:00:00;1,583158016;1;2;2
2955;2018-02-03 00:00:00;1,797684908;1;2;3
2956;2018-02-04 00:00:00;1,458633184;1;2;4
2957;2018-02-05 00:00:00;0,514678538;1;2;5
2958;2018-02-06 00:00:00;0,403881907;1;2;6
2959;2018-02-07 00:00:00;-0,784532964;1;2;7
2960;2018-02-08 00:00:00;-1,005095124;1;2;8
2961;2018-02-09 00:00:00;-0,092498988;1;2;9
2962;2018-02-10 00:00:00;0,849363148;1;2;10
2963;2018-02-11 00:00:00;3,363313675;1;2;11
2964;2018-02-12 00:00:00;0,670440733;1;2;12
2965;2018-02-13 00:00:00;-0,167296812;1;2;13
2966;2018-02-14 00:00:00;2,095471144;1;2;14
2967;2018-02-15 00:00:00;7,086938858;1;2;15
2968;2018-02-16 00:00:00;6,57105732;1;2;16
2969;2018-02-17 00:00:00;4,968439102;1;2;17
2970;2018-02-18 00:00:00;3,003417015;1;2;18
2971;2018-02-19 00:00:00;3,318428993;1;2;19
2972;2018-02-20 00:00:00;3,890102863;1;2;20
2973;2018-02-21 00:00:00;1,112110853;1;2;21
2974;2018-02-22 00:00:00;-0,275384158;1;2;22
2975;2018-02-23 00:00:00;-0,582945824;1;2;23
2976;2018-02-24 00:00:00;0,417741597;1;2;24
2977;2018-02-25 00:00:00;-0,707703233;1;2;25
2978;2018-02-26 00:00:00;-4,221148491;-1;2;26
2979;2018-02-27 00:00:00;-6,404529095;-1;2;27
2980;2018-02-28 00:00:00;-4,430701733;-1;2;28
2981;2018-03-01 00:00:00;1,930196166;1;3;1
2982;2018-03-02 00:00:00;3,542387962;1;3;2
2983;2018-03-03 00:00:00;4,98909235;1;3;3
2984;2018-03-04 00:00:00;5,705974579;1;3;4
2985;2018-03-05 00:00:00;6,118580818;1;3;5
2986;2018-03-06 00:00:00;5,462677002;1;3;6
2987;2018-03-07 00:00:00;4,701061249;1;3;7
2988;2018-03-08 00:00:00;6,344409466;1;3;8
2989;2018-03-09 00:00:00;9,400899887;1;3;9
2990;2018-03-10 00:00:00;11,09511757;1;3;10
2991;2018-03-11 00:00:00;10,4461689;1;3;11
2992;2018-03-12 00:00:00;7,963495731;1;3;12
2993;2018-03-13 00:00:00;6,364506721;1;3;13
2994;2018-03-14 00:00:00;7,560220718;1;3;14
2995;2018-03-15 00:00:00;7,685220718;1;3;15
2996;2018-03-16 00:00:00;6,797411919;1;3;16
2997;2018-03-17 00:00:00;3,665163755;1;3;17
2998;2018-03-18 00:00:00;1,674696684;1;3;18
2999;2018-03-19 00:00:00;1,053204536;1;3;19
3000;2018-03-20 00:00:00;1,222988248;1;3;20
3001;2018-03-21 00:00:00;1,498685837;1;3;21
3002;2018-03-22 00:00:00;2,296401024;1;3;22
3003;2018-03-23 00:00:00;4,394005299;1;3;23
3004;2018-03-24 00:00:00;5,847301006;1;3;24
3005;2018-03-25 00:00:00;6,923422813;1;3;25
3006;2018-03-26 00:00:00;6,541265488;1;3;26
3007;2018-03-27 00:00:00;7,207956314;1;3;27
3008;2018-03-28 00:00:00;8,45663166;1;3;28
3009;2018-03-29 00:00:00;6,340285301;1;3;29
3010;2018-03-30 00:00:00;6,060462952;1;3;30
3011;2018-03-31 00:00:00;5,176283836;1;3;31
3012;2018-04-01 00:00:00;6,182622433;1;4;1
3013;2018-04-02 00:00:00;9,569854736;1;4;2
3014;2018-04-03 00:00:00;11,09891796;1;4;3
3015;2018-04-04 00:00:00;9,808876038;1;4;4
3016;2018-04-05 00:00:00;8,202234268;1;4;5
3017;2018-04-06 00:00:00;11,03499794;1;4;6
3018;2018-04-07 00:00:00;12,9104023;1;4;7
3019;2018-04-08 00:00:00;12,14248848;1;4;8
3020;2018-04-09 00:00:00;10,54315567;1;4;9
3021;2018-04-10 00:00:00;8,923807144;1;4;10
3022;2018-04-11 00:00:00;9,479650497;1;4;11
3023;2018-04-12 00:00:00;9,193721771;1;4;12
3024;2018-04-13 00:00:00;9,877194405;1;4;13
3025;2018-04-14 00:00:00;10,86091805;1;4;14
3026;2018-04-15 00:00:00;11,5697031;1;4;15
3027;2018-04-16 00:00:00;11,04244804;1;4;16
3028;2018-04-17 00:00:00;13,26405144;1;4;17
3029;2018-04-18 00:00:00;16,0580368;1;4;18
3030;2018-04-19 00:00:00;17,03110695;1;4;19
3031;2018-04-20 00:00:00;17,38827324;1;4;20
3032;2018-04-21 00:00:00;17,75406456;1;4;21
3033;2018-04-22 00:00:00;16,92588997;1;4;22
3034;2018-04-23 00:00:00;13,921978;1;4;23
3035;2018-04-24 00:00:00;14,15141487;1;4;24
3036;2018-04-25 00:00:00;12,82898235;1;4;25
3037;2018-04-26 00:00:00;10,67124939;1;4;26
3038;2018-04-27 00:00:00;11,8320055;1;4;27
3039;2018-04-28 00:00:00;11,22123909;1;4;28
3040;2018-04-29 00:00:00;10,64844322;1;4;29
3041;2018-04-30 00:00:00;7,836039543;1;4;30
3042;2018-05-01 00:00:00;7,542791843;1;5;1
3043;2018-05-02 00:00:00;9,227325439;1;5;2
3044;2018-05-03 00:00:00;10,37974072;1;5;3
3045;2018-05-04 00:00:00;12,37492847;1;5;4
3046;2018-05-05 00:00:00;14,87458611;1;5;5
3047;2018-05-06 00:00:00;17,12981224;1;5;6
3048;2018-05-07 00:00:00;17,52158356;1;5;7
3049;2018-05-08 00:00:00;15,80311394;1;5;8
3050;2018-05-09 00:00:00;14,19578457;1;5;9
3051;2018-05-10 00:00:00;11,65854168;1;5;10
3052;2018-05-11 00:00:00;13,4412756;1;5;11
3053;2018-05-12 00:00:00;12,44495583;1;5;12
3054;2018-05-13 00:00:00;8,518883705;1;5;13
3055;2018-05-14 00:00:00;9,465558052;1;5;14
3056;2018-05-15 00:00:00;12,20120239;1;5;15
3057;2018-05-16 00:00:00;12,95517635;1;5;16
3058;2018-05-17 00:00:00;12,8219471;1;5;17
3059;2018-05-18 00:00:00;13,43704987;1;5;18
3060;2018-05-19 00:00:00;13,59703827;1;5;19
3061;2018-05-20 00:00:00;14,38263226;1;5;20
3062;2018-05-21 00:00:00;15,54352951;1;5;21
3063;2018-05-22 00:00:00;15,47342205;1;5;22
3064;2018-05-23 00:00:00;15,32675838;1;5;23
3065;2018-05-24 00:00:00;16,67876053;1;5;24
3066;2018-05-25 00:00:00;17,62295723;1;5;25
3067;2018-05-26 00:00:00;18,99798775;1;5;26
3068;2018-05-27 00:00:00;18,65055656;1;5;27
3069;2018-05-28 00:00:00;17,33034706;1;5;28
3070;2018-05-29 00:00:00;16,9334507;1;5;29
3071;2018-05-30 00:00:00;17,06873322;1;5;30
3072;2018-05-31 00:00:00;16,51653862;1;5;31
3073;2018-06-01 00:00:00;16,59697723;1;6;1
3074;2018-06-02 00:00:00;17,62700081;1;6;2
